graph_type,graph_size,avg_degree,distribution,tau,run,seed,algorithm,execution_time_ms,peak_memory_bytes,nodes_explored,edges_examined,edges_relaxed,max_pq_size,path_cost,path_probability,path_length,path_found,optimality_gap_pct
layered,5000,5,uniform,0.001,10,1317945476,pruned,2.1505,44844,618,3030,667,418,inf,0.0,0,0,100.0
layered,5000,5,uniform,0.01,10,1317945476,pruned,0.1996,4600,66,344,65,43,inf,0.0,0,0,100.0
layered,5000,5,uniform,0.05,10,1317945476,pruned,0.0458,1344,14,74,13,10,inf,0.0,0,0,100.0
layered,5000,5,uniform,0.1,10,1317945476,pruned,0.0165,360,5,26,4,4,inf,0.0,0,0,100.0
layered,5000,5,uniform,0.5,10,1317945476,pruned,0.0055,360,1,4,0,1,inf,0.0,0,0,100.0
layered,5000,5,power_law,0,1,1998674519,baseline,6.5893,362644,1002,5083,5083,2373,7.335541,0.0006519509,7,1,0.0
layered,5000,5,power_law,0.001,1,1998674519,pruned,2.4939,83388,692,3526,759,335,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.01,1,1998674519,pruned,0.2689,5016,76,371,76,39,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.05,1,1998674519,pruned,0.0558,1344,19,93,18,9,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.1,1,1998674519,pruned,0.0264,776,9,43,8,5,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.5,1,1998674519,pruned,0.0061,360,1,6,0,1,inf,0.0,0,0,100.0
layered,5000,5,power_law,0,2,1080314250,baseline,5.8874,173196,632,3198,3198,1743,6.827996,0.0010830265,10,1,0.0
layered,5000,5,power_law,0.001,2,1080314250,pruned,2.8688,44756,632,3198,724,328,6.827996,0.0010830265,10,1,0.0
layered,5000,5,power_law,0.01,2,1080314250,pruned,0.2545,4744,71,365,70,34,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.05,2,1080314250,pruned,0.0712,1344,18,95,17,8,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.1,2,1080314250,pruned,0.0287,776,9,53,8,5,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.5,2,1080314250,pruned,0.0071,360,1,5,0,1,inf,0.0,0,0,100.0
layered,5000,5,power_law,0,3,292791355,baseline,19.0725,403020,3836,19092,19092,2764,10.182706,3.78187e-05,8,1,0.0
layered,5000,5,power_law,0.001,3,292791355,pruned,2.6696,85228,720,3556,790,359,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.01,3,292791355,pruned,0.2798,5304,80,382,80,42,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.05,3,292791355,pruned,0.0572,1344,21,98,20,7,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.1,3,292791355,pruned,0.0496,1152,11,52,10,5,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.5,3,292791355,pruned,0.0065,360,1,5,0,1,inf,0.0,0,0,100.0
layered,5000,5,power_law,0,4,351224741,baseline,9.8415,358068,1286,6416,6416,2404,7.797798,0.0004106381,9,1,0.0
layered,5000,5,power_law,0.001,4,351224741,pruned,2.6202,83388,693,3428,782,341,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.01,4,351224741,pruned,0.3011,5136,79,367,80,35,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.05,4,351224741,pruned,0.0528,1344,19,87,18,8,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.1,4,351224741,pruned,0.0255,776,9,41,8,3,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.5,4,351224741,pruned,0.01,360,3,12,2,1,inf,0.0,0,0,100.0
layered,5000,5,power_law,0,5,3139646017,baseline,10.1539,365580,1768,8831,8831,2581,8.161223,0.0002855129,6,1,0.0
layered,5000,5,power_law,0.001,5,3139646017,pruned,2.6496,84628,712,3532,786,350,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.01,5,3139646017,pruned,0.2469,4992,78,402,77,34,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.05,5,3139646017,pruned,0.056,1344,14,74,13,7,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.1,5,3139646017,pruned,0.0284,776,9,47,8,4,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.5,5,3139646017,pruned,0.006,360,1,4,0,1,inf,0.0,0,0,100.0
layered,5000,5,power_law,0,6,1925430090,baseline,3.541,171492,514,2506,2506,1394,6.490239,0.0015181857,8,1,0.0
layered,5000,5,power_law,0.001,6,1925430090,pruned,2.1986,84940,514,2506,785,363,6.490239,0.0015181857,8,1,0.0
layered,5000,5,power_law,0.01,6,1925430090,pruned,0.2828,4896,74,362,73,35,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.05,6,1925430090,pruned,0.053,1344,18,90,17,8,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.1,6,1925430090,pruned,0.0205,568,6,31,5,4,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.5,6,1925430090,pruned,0.0058,360,1,6,0,1,inf,0.0,0,0,100.0
layered,5000,5,power_law,0,7,3216909133,baseline,0.3049,21872,37,176,176,138,3.775579,0.0229238117,4,1,0.0
layered,5000,5,power_law,0.001,7,3216909133,pruned,0.1963,11824,37,176,165,128,3.775579,0.0229238117,4,1,0.0
layered,5000,5,power_law,0.01,7,3216909133,pruned,0.1309,4872,37,176,70,41,3.775579,0.0229238117,4,1,0.0
layered,5000,5,power_law,0.05,7,3216909133,pruned,0.0434,1344,15,77,14,7,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.1,7,3216909133,pruned,0.0333,1344,12,62,11,6,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.5,7,3216909133,pruned,0.0055,360,1,5,0,1,inf,0.0,0,0,100.0
layered,5000,5,power_law,0,8,2937316359,baseline,16.2495,395068,3289,16416,16416,2667,9.56279,7.02964e-05,10,1,0.0
layered,5000,5,power_law,0.001,8,2937316359,pruned,2.8427,84724,717,3526,789,351,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.01,8,2937316359,pruned,0.2445,5160,81,409,81,37,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.05,8,2937316359,pruned,0.0532,1408,18,88,17,10,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.1,8,2937316359,pruned,0.0204,568,6,31,5,4,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.5,8,2937316359,pruned,0.0083,360,2,11,1,1,inf,0.0,0,0,100.0
layered,5000,5,power_law,0,9,2256604331,baseline,6.1297,358068,1036,5159,5159,2224,7.434706,0.0005904028,9,1,0.0
layered,5000,5,power_law,0.001,9,2256604331,pruned,2.2589,83316,687,3408,764,330,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.01,9,2256604331,pruned,0.2167,4992,76,379,76,35,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.05,9,2256604331,pruned,0.0439,1344,15,70,14,9,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.1,9,2256604331,pruned,0.0202,568,6,30,5,3,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.5,9,2256604331,pruned,0.0079,360,2,9,1,1,inf,0.0,0,0,100.0
layered,5000,5,power_law,0,10,1901056285,baseline,2.5219,170964,410,2036,2036,1291,6.341281,0.0017620429,4,1,0.0
layered,5000,5,power_law,0.001,10,1901056285,pruned,1.4818,45028,410,2036,710,324,6.341281,0.0017620429,4,1,0.0
layered,5000,5,power_law,0.01,10,1901056285,pruned,0.2253,5112,78,391,79,37,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.05,10,1901056285,pruned,0.0517,1344,18,92,17,8,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.1,10,1901056285,pruned,0.0233,776,7,41,6,3,inf,0.0,0,0,100.0
layered,5000,5,power_law,0.5,10,1901056285,pruned,0.005,360,1,5,0,1,inf,0.0,0,0,100.0
layered,5000,10,uniform,0,1,3763606335,baseline,16.3469,444668,2184,21806,21806,3519,8.99113,0.0001245093,5,1,0.0
layered,5000,10,uniform,0.001,1,3763606335,pruned,2.3314,43460,480,4802,518,395,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.01,1,3763606335,pruned,0.2603,4400,49,526,48,40,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.05,1,3763606335,pruned,0.0615,1216,11,117,10,10,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.1,1,3763606335,pruned,0.0236,360,5,51,4,4,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.5,1,3763606335,pruned,0.0071,360,1,12,0,1,inf,0.0,0,0,100.0
layered,5000,10,uniform,0,2,1351879018,baseline,9.1833,416900,1064,10565,10565,3357,8.100783,0.0003033015,5,1,0.0
layered,5000,10,uniform,0.001,2,1351879018,pruned,2.2614,43460,502,4951,541,430,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.01,2,1351879018,pruned,0.2578,4544,61,609,60,52,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.05,2,1351879018,pruned,0.0398,776,9,90,8,8,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.1,2,1351879018,pruned,0.0281,776,7,67,6,6,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.5,2,1351879018,pruned,0.0066,360,1,8,0,1,inf,0.0,0,0,100.0
layered,5000,10,uniform,0,3,3787733512,baseline,23.5591,451364,2817,28023,28023,3534,9.406198,8.22129e-05,5,1,0.0
layered,5000,10,uniform,0.001,3,3787733512,pruned,2.9335,43436,486,4825,524,408,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.01,3,3787733512,pruned,0.4914,4448,57,570,56,47,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.05,3,3787733512,pruned,0.089,1408,12,115,11,11,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.1,3,3787733512,pruned,0.0296,568,6,60,5,5,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.5,3,3787733512,pruned,0.0078,360,1,11,0,1,inf,0.0,0,0,100.0
layered,5000,10,uniform,0,4,890227237,baseline,27.7958,467204,3067,30655,30655,3694,9.476485,7.66329e-05,5,1,0.0
layered,5000,10,uniform,0.001,4,890227237,pruned,1.966,43508,463,4598,490,374,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.01,4,890227237,pruned,0.2226,4400,47,475,46,38,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.05,4,890227237,pruned,0.0508,1408,13,136,12,12,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.1,4,890227237,pruned,0.0154,360,3,35,2,2,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.5,4,890227237,pruned,0.007,360,1,12,0,1,inf,0.0,0,0,100.0
layered,5000,10,uniform,0,5,932329459,baseline,9.6943,429740,1122,11166,11166,3498,8.122869,0.0002966764,5,1,0.0
layered,5000,10,uniform,0.001,5,932329459,pruned,2.0819,43388,470,4670,502,389,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.01,5,932329459,pruned,0.2208,4424,56,542,55,44,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.05,5,932329459,pruned,0.0487,1408,12,116,11,11,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.1,5,932329459,pruned,0.018,360,4,38,3,3,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.5,5,932329459,pruned,0.0066,360,1,12,0,1,inf,0.0,0,0,100.0
layered,5000,10,uniform,0,6,2760695983,baseline,4.1555,171604,254,2550,2550,1768,6.519703,0.0014741064,4,1,0.0
layered,5000,10,uniform,0.001,6,2760695983,pruned,1.5005,43508,254,2550,499,375,6.519703,0.0014741064,4,1,0.0
layered,5000,10,uniform,0.01,6,2760695983,pruned,0.337,4400,52,535,52,45,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.05,6,2760695983,pruned,0.0991,1408,12,127,11,11,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.1,6,2760695983,pruned,0.0345,360,5,54,4,4,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.5,6,2760695983,pruned,0.011,360,1,11,0,1,inf,0.0,0,0,100.0
layered,5000,10,uniform,0,7,1840269455,baseline,13.7436,420092,1412,14141,14141,3297,8.408885,0.0002228781,5,1,0.0
layered,5000,10,uniform,0.001,7,1840269455,pruned,2.525,43436,502,5028,542,421,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.01,7,1840269455,pruned,0.2829,4400,55,555,54,46,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.05,7,1840269455,pruned,0.0497,776,9,95,8,8,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.1,7,1840269455,pruned,0.0259,568,6,62,5,5,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.5,7,1840269455,pruned,0.0069,360,1,8,0,1,inf,0.0,0,0,100.0
layered,5000,10,uniform,0,8,239777638,baseline,17.0114,446388,1794,17951,17951,3572,8.670687,0.0001715411,4,1,0.0
layered,5000,10,uniform,0.001,8,239777638,pruned,3.2633,43508,461,4600,484,380,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.01,8,239777638,pruned,0.3212,4424,55,547,54,43,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.05,8,239777638,pruned,0.0732,1408,13,129,12,12,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.1,8,239777638,pruned,0.0259,360,4,41,3,3,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.5,8,239777638,pruned,0.015,360,1,12,0,1,inf,0.0,0,0,100.0
layered,5000,10,uniform,0,9,827483529,baseline,8.2949,414948,811,8138,8138,3407,7.769632,0.0004223686,5,1,0.0
layered,5000,10,uniform,0.001,9,827483529,pruned,3.6238,43604,543,5461,580,465,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.01,9,827483529,pruned,0.3777,4592,63,625,62,54,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.05,9,827483529,pruned,0.0482,776,9,86,8,8,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.1,9,827483529,pruned,0.0425,776,8,78,7,7,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.5,9,827483529,pruned,0.0112,360,1,8,0,1,inf,0.0,0,0,100.0
layered,5000,10,uniform,0,10,2944118811,baseline,20.3354,447324,2490,24879,24879,3488,9.220327,9.90063e-05,5,1,0.0
layered,5000,10,uniform,0.001,10,2944118811,pruned,2.5598,43388,443,4426,475,366,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.01,10,2944118811,pruned,0.2359,4400,47,468,47,36,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.05,10,2944118811,pruned,0.0487,1408,12,121,11,11,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.1,10,2944118811,pruned,0.0195,360,4,41,3,3,inf,0.0,0,0,100.0
layered,5000,10,uniform,0.5,10,2944118811,pruned,0.0071,360,1,12,0,1,inf,0.0,0,0,100.0
layered,5000,10,power_law,0,1,4106189170,baseline,2.5603,92724,154,1514,1514,1190,5.690973,0.0033763056,5,1,0.0
layered,5000,10,power_law,0.001,1,4106189170,pruned,1.3074,43484,154,1514,479,315,5.690973,0.0033763056,5,1,0.0
layered,5000,10,power_law,0.01,1,4106189170,pruned,0.2893,4568,62,604,61,39,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.05,1,4106189170,pruned,0.0584,776,8,80,7,5,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.1,1,4106189170,pruned,0.0314,360,5,51,4,3,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.5,1,4106189170,pruned,0.0166,360,2,20,1,1,inf,0.0,0,0,100.0
layered,5000,10,power_law,0,2,1249116809,baseline,4.9331,204412,365,3648,3648,2316,6.534088,0.001453053,6,1,0.0
layered,5000,10,power_law,0.001,2,1249116809,pruned,2.3507,43388,365,3648,541,314,6.534088,0.001453053,6,1,0.0
layered,5000,10,power_law,0.01,2,1249116809,pruned,0.2573,4592,62,631,62,33,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.05,2,1249116809,pruned,0.0433,776,9,93,8,4,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.1,2,1249116809,pruned,0.0219,360,5,53,4,3,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.5,2,1249116809,pruned,0.0067,360,1,11,0,1,inf,0.0,0,0,100.0
layered,5000,10,power_law,0,3,3024630466,baseline,15.9915,530108,1677,16644,16644,4491,8.256521,0.0002595603,5,1,0.0
layered,5000,10,power_law,0.001,3,3024630466,pruned,2.409,43508,538,5338,564,319,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.01,3,3024630466,pruned,0.2416,4544,60,596,59,34,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.05,3,3024630466,pruned,0.046,1088,11,120,10,6,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.1,3,3024630466,pruned,0.0188,360,4,48,3,2,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.5,3,3024630466,pruned,0.0071,360,1,12,0,1,inf,0.0,0,0,100.0
layered,5000,10,power_law,0,4,721574490,baseline,11.9697,493012,1117,11134,11134,4192,7.756439,0.0004279779,6,1,0.0
layered,5000,10,power_law,0.001,4,721574490,pruned,2.7252,43580,536,5367,567,314,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.01,4,721574490,pruned,0.3096,4480,60,593,60,34,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.05,4,721574490,pruned,0.0502,1344,12,118,11,7,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.1,4,721574490,pruned,0.0307,776,7,68,6,5,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.5,4,721574490,pruned,0.0068,360,1,9,0,1,inf,0.0,0,0,100.0
layered,5000,10,power_law,0,5,3972840321,baseline,22.9058,525796,2640,26373,26373,4279,9.105033,0.0001111052,6,1,0.0
layered,5000,10,power_law,0.001,5,3972840321,pruned,2.7903,43604,511,5121,552,305,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.01,5,3972840321,pruned,0.3233,4336,54,533,53,29,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.05,5,3972840321,pruned,0.0857,1408,15,150,14,10,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.1,5,3972840321,pruned,0.0323,360,5,52,4,3,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.5,5,3972840321,pruned,0.011,360,1,10,0,1,inf,0.0,0,0,100.0
layered,5000,10,power_law,0,6,3703124316,baseline,17.7171,519692,1770,17758,17758,4332,8.394283,0.0002261566,7,1,0.0
layered,5000,10,power_law,0.001,6,3703124316,pruned,2.6147,43508,539,5471,571,324,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.01,6,3703124316,pruned,0.2574,4384,56,569,55,31,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.05,6,3703124316,pruned,0.0423,776,10,105,9,6,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.1,6,3703124316,pruned,0.0214,360,5,53,4,4,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.5,6,3703124316,pruned,0.0064,360,1,11,0,1,inf,0.0,0,0,100.0
layered,5000,10,power_law,0,7,2869129180,baseline,41.4117,537708,3996,39939,39939,4413,10.186043,3.76927e-05,10,1,0.0
layered,5000,10,power_law,0.001,7,2869129180,pruned,2.3506,43508,522,5199,550,332,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.01,7,2869129180,pruned,0.2299,4336,50,498,49,29,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.05,7,2869129180,pruned,0.0422,776,10,101,9,5,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.1,7,2869129180,pruned,0.0274,776,7,71,6,4,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.5,7,2869129180,pruned,0.0108,360,2,20,1,1,inf,0.0,0,0,100.0
layered,5000,10,power_law,0,8,838314472,baseline,3.822,191300,347,3451,3451,2186,6.505057,0.0014958561,5,1,0.0
layered,5000,10,power_law,0.001,8,838314472,pruned,1.6389,43388,347,3451,543,311,6.505057,0.0014958561,5,1,0.0
layered,5000,10,power_law,0.01,8,838314472,pruned,0.24,4496,57,565,57,37,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.05,8,838314472,pruned,0.0448,1152,11,112,10,5,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.1,8,838314472,pruned,0.0283,776,7,72,6,3,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.5,8,838314472,pruned,0.0111,360,2,23,1,1,inf,0.0,0,0,100.0
layered,5000,10,power_law,0,9,1752664525,baseline,6.1843,391636,559,5566,5566,2980,7.025383,0.0008890267,6,1,0.0
layered,5000,10,power_law,0.001,9,1752664525,pruned,2.3722,43628,508,5086,546,300,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.01,9,1752664525,pruned,0.2893,4616,63,637,63,39,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.05,9,1752664525,pruned,0.0338,776,8,79,7,3,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.1,9,1752664525,pruned,0.0223,568,6,59,5,3,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.5,9,1752664525,pruned,0.0112,360,3,26,2,1,inf,0.0,0,0,100.0
layered,5000,10,power_law,0,10,2438814786,baseline,23.9665,549764,2293,22905,22905,4614,8.742443,0.0001596633,8,1,0.0
layered,5000,10,power_law,0.001,10,2438814786,pruned,3.1607,43580,545,5441,577,319,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.01,10,2438814786,pruned,0.294,4336,52,516,51,29,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.05,10,2438814786,pruned,0.0618,1408,13,128,12,10,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.1,10,2438814786,pruned,0.0204,360,4,35,3,3,inf,0.0,0,0,100.0
layered,5000,10,power_law,0.5,10,2438814786,pruned,0.0076,360,1,9,0,1,inf,0.0,0,0,100.0
layered,10000,2,uniform,0,1,365344373,baseline,25.406,665476,6537,16276,16276,1650,11.871109,6.9894e-06,11,1,0.0
layered,10000,2,uniform,0.001,1,365344373,pruned,2.8694,85180,916,2274,1055,365,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.01,1,365344373,pruned,0.2784,10824,113,288,119,43,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.05,1,365344373,pruned,0.0627,2272,23,61,22,10,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.1,1,365344373,pruned,0.0214,776,10,27,9,4,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.5,1,365344373,pruned,0.0076,360,2,4,1,1,inf,0.0,0,0,100.0
layered,10000,2,uniform,0,2,3819051679,baseline,8.2508,335524,1713,4257,4257,1278,7.757384,0.0004275735,13,1,0.0
layered,10000,2,uniform,0.001,2,3819051679,pruned,3.7178,85084,999,2470,1157,388,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.01,2,3819051679,pruned,0.4166,10776,137,330,137,50,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.05,2,3819051679,pruned,0.2013,2336,34,73,33,10,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.1,2,3819051679,pruned,0.04,1344,16,36,15,6,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.5,2,3819051679,pruned,0.0067,360,1,3,0,1,inf,0.0,0,0,100.0
layered,10000,2,uniform,0,3,3563239076,baseline,27.3918,665860,6111,15360,15360,1707,11.282398,1.25926e-05,17,1,0.0
layered,10000,2,uniform,0.001,3,3563239076,pruned,4.1794,85156,954,2461,1093,382,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.01,3,3563239076,pruned,0.3746,10776,131,339,130,51,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.05,3,3563239076,pruned,0.0619,2304,26,61,25,9,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.1,3,3563239076,pruned,0.0371,1344,14,33,13,5,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.5,3,3563239076,pruned,0.0078,360,2,4,1,1,inf,0.0,0,0,100.0
layered,10000,2,uniform,0,4,777851555,baseline,14.7711,349788,3686,9155,9155,1730,9.241671,9.69155e-05,12,1,0.0
layered,10000,2,uniform,0.001,4,777851555,pruned,2.9178,85060,1032,2529,1184,400,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.01,4,777851555,pruned,0.3098,10800,119,307,120,46,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.05,4,777851555,pruned,0.0632,2272,26,65,25,8,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.1,4,777851555,pruned,0.0288,1152,11,36,10,7,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.5,4,777851555,pruned,0.0057,360,1,3,0,1,inf,0.0,0,0,100.0
layered,10000,2,uniform,0,5,310228471,baseline,6.664,335428,1663,4199,4199,1245,7.792224,0.0004129334,17,1,0.0
layered,10000,2,uniform,0.001,5,310228471,pruned,2.6119,85132,926,2352,1088,364,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.01,5,310228471,pruned,0.3164,10776,132,334,132,52,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.05,5,310228471,pruned,0.0804,2272,38,74,37,10,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.1,5,310228471,pruned,0.0486,2208,23,43,22,6,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.5,5,310228471,pruned,0.0119,360,4,6,3,1,inf,0.0,0,0,100.0
layered,10000,2,uniform,0,6,2526194075,baseline,6.369,336684,1583,3972,3972,1297,7.539838,0.000531484,11,1,0.0
layered,10000,2,uniform,0.001,6,2526194075,pruned,3.4173,85108,1031,2581,1157,399,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.01,6,2526194075,pruned,0.3523,10776,125,314,126,48,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.05,6,2526194075,pruned,0.0603,2336,25,62,24,11,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.1,6,2526194075,pruned,0.0287,1280,12,29,11,4,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.5,6,2526194075,pruned,0.0079,360,3,5,2,1,inf,0.0,0,0,100.0
layered,10000,2,uniform,0,7,1235191400,baseline,19.5391,666220,4867,11978,11978,1678,9.953703,4.75512e-05,15,1,0.0
layered,10000,2,uniform,0.001,7,1235191400,pruned,3.726,84988,1107,2727,1209,416,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.01,7,1235191400,pruned,0.4503,10776,140,345,141,57,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.05,7,1235191400,pruned,0.1285,2336,30,75,29,11,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.1,7,1235191400,pruned,0.0431,1344,14,33,13,7,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.5,7,1235191400,pruned,0.0249,360,4,8,3,1,inf,0.0,0,0,100.0
layered,10000,2,uniform,0,8,1551951978,baseline,3.6437,168772,996,2488,2488,1019,6.892983,0.001014882,6,1,0.0
layered,10000,2,uniform,0.001,8,1551951978,pruned,2.9315,85180,996,2488,1143,386,6.892983,0.001014882,6,1,0.0
layered,10000,2,uniform,0.01,8,1551951978,pruned,0.3458,10800,131,334,132,51,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.05,8,1551951978,pruned,0.0835,2336,28,70,27,12,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.1,8,1551951978,pruned,0.0291,1312,12,27,11,4,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.5,8,1551951978,pruned,0.0094,360,3,8,2,1,inf,0.0,0,0,100.0
layered,10000,2,uniform,0,9,3202747416,baseline,21.7626,665428,6128,15391,15391,1656,11.128279,1.46909e-05,13,1,0.0
layered,10000,2,uniform,0.001,9,3202747416,pruned,2.9095,85012,1025,2573,1172,401,inf,0.0,0,0,100.0
layered,10000,2,uniform,0.01,9,3202747416,pruned,0.2129,10776,133,335,133,48,inf,0.0,0,0,100.0
